title,image,date,latitude,longitude
"Mainau Island with the castle, Überlinger See, Lake Constance, Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2025/02/efb66d6b94b149377d6cc3a07c114806-1024x576.jpg,12/12/2024,47.7052714,9.1957246
"Mountain chalet and pastures at sunset, Nationalpark Berchtesgadener Land, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2022/05/59c70a7a8a8bb9320fc04945fef15ff9-1024x576.jpg,5/21/2022,47.7215456,12.8739942
"Springtime alpine meadows in the Alps, National Park Berchtesgadener Land, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2021/01/bb992d74db28db1c0dca70b0de096442-1024x576.jpg,1/2/2021,47.7215456,12.8739942
"Rugged and rocky shores of Lake Superior in Michigan's Upper Peninsula, USA",https://windows10spotlight.com/wp-content/uploads/2018/10/171381164bedfaca40fbd7595f33a166-1024x576.jpg,10/14/2018,47.723087,-86.940716
"Cog railway Schafbergbahn with a view of Lake Wolfgangsee, Flachgau, Salzburger Land, Austria",https://windows10spotlight.com/wp-content/uploads/2024/08/7b23f26651c1f1e8b62f4f3918fa49a6-1024x576.jpg,8/19/2024,47.7438859,13.4173794
"Cliffs and seastacks, Cape Flattery, Olympic Peninsula, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2025/12/613a994a75715c9fa99f0a1f6cbada8d-1024x576.jpg,10/23/2025,47.750087,-123.7510225
"Black tailed deer and mountains, Olympic National Park, Olympic Peninsula, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2019/02/51918c85663e95797a3214bf10330ba3-1024x576.jpg,2/15/2019,47.750087,-123.7510225
"Rugged Cape Flattery, Olympic Peninsula, Washington, NW tip of USA",https://windows10spotlight.com/wp-content/uploads/2018/05/51cdaa59d12a540c4880be47051edc1c-1024x576.jpg,5/29/2018,47.750087,-123.7510225
"Scenic view of pine trees against sky, Mount Rainier National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2024/02/cec1a07ad1519cc9136dcfbad38b35ad-1024x576.jpg,2/10/2024,47.7510741,-120.7401386
"Interesting patterns and evening light on colorful rolling wheat fields, Washington State, USA",https://windows10spotlight.com/wp-content/uploads/2021/02/e2cf8f2752ba1d627de69e7bbe500073-1024x576.jpg,2/23/2021,47.7510741,-120.7401386
"Alpine wildflowers along a path in Mount Rainier National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2020/06/6e7f497671e9889a01f7bd2b4a6e9441-1024x576.jpg,6/17/2020,47.7510741,-120.7401386
"Saker Falcon (Falco cherrug) at the Falconry of Hohenaschau Castle, Aschau in Chiemgau, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2021/05/adf51cbd1a3afe9695452af0920d297e-1024x576.jpg,5/7/2021,47.7656846,12.3218456
"Aerial view of Lake Mondsee and Schafberg mountain in Salzkammergut in summer, Austria",https://windows10spotlight.com/wp-content/uploads/2024/01/bb0c42d859d885d6ef1a6e93dea1c859-1024x576.jpg,1/29/2024,47.7765477,13.4337044
"View of Lake Constance and Radolfzeller Aach in morning mist, Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2017/12/dcbea4a814b53f070d743c956c74270e-1024x576.jpg,12/16/2017,47.78122334,8.881317762
"Schloss Leopoldskron with Hohensalzburg Fortress in Leopoldskron-Moos, Salzburg, Austria",https://windows10spotlight.com/wp-content/uploads/2018/09/60fbe26851a61c0a242904e90a0efe47-1024x576.jpg,9/25/2018,47.7882926,13.0389307
"Aerial view of Osterseen, Upper Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2018/06/c0264f1816d7365af6b072178a065041-1024x576.jpg,6/23/2018,47.7903,11.3042
"View of Salzburg city with Festung Hohensalzburg and Salzach river at Christmas time, Austria",https://windows10spotlight.com/wp-content/uploads/2024/02/61df5e62bc4e3a3b4107add36f2225a4-1024x576.jpg,2/16/2024,47.7949483,13.0476583
"Historic city of Salzburg with Salzach river in winter blue hour, Salzburger Land, Austria",https://windows10spotlight.com/wp-content/uploads/2018/12/ea51b22968f48251bb3d85e7abe5a693-1024x576.jpg,12/12/2018,47.7980953,13.0501204
"Snowy old city and fortress of Salzburg at winter sunny day, Austria",https://windows10spotlight.com/wp-content/uploads/2020/05/55d8161b847e015fbddbc911e38331cd-1024x576.jpg,5/17/2020,47.8002133,13.0446542
"Black and white shot of Olympic National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2022/06/884a71a39e910602751a87f5d512e52a-1024x576.jpg,6/6/2022,47.8021067,-123.6043524
"Olympic National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2017/04/376bc57a3515208e73304fc87b3365b9-1024x576.jpg,4/2/2017,47.8021067,-123.6043524
"Mirabell Palace and Gardens in summer, Salzburg castle in background, Austria",https://windows10spotlight.com/wp-content/uploads/2023/02/1fa05b134ea6198a6ff44a5c53a147d3-1024x576.jpg,2/5/2023,47.8054432,13.0416942
"Silhouettes of kids playing hockey on frozen lake at sunset, Kirchsee, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2019/01/18f8f4ddda4a7a7989b5e3a371c105ee-1024x576.jpg,1/6/2019,47.8186309,11.6182165
"Mountain lake Hinterer Langbathsee in spring, Upper Salzkammergut, Austria",https://windows10spotlight.com/wp-content/uploads/2023/10/a0c2a01d3a1a7c8af1a859485e091a7f-1024x576.jpg,10/18/2023,47.8310965,13.653413
"Hall of Mosses in Hoh Rainforest at Olympic National Park in autumn, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2023/01/2a5068829942fc4e9d7d59ad7727d99f-1024x576.jpg,1/19/2023,47.8608804,-123.9348331
"Aerial view of Toplitzsee and Kammersee mountain lakes, Salzkammergut, Styria, Austria",https://windows10spotlight.com/wp-content/uploads/2020/06/f996df43de93bd9087b2b932a3729c87-1024x576.jpg,6/29/2020,47.8708161,13.5480642
"Johannesburg chapel and former monastery church, Traunsee lake, Salzkammergut, Upper Austria",https://windows10spotlight.com/wp-content/uploads/2024/09/d7d884b2aca81ee0b273d81d4e443f5f-1024x576.jpg,9/30/2024,47.8713743,13.7930269
"Yurt nomad camp in a steppe valley, Arkhangai province, Mongolia",https://windows10spotlight.com/wp-content/uploads/2025/09/07f1fe081e2c79c283603a71da7a8386-1024x576.jpg,6/26/2025,47.8971101,100.7240165
"Sea stacks and tree trunk, First Beach, La Push, Olympic national park, Washington State, USA",https://windows10spotlight.com/wp-content/uploads/2024/07/f0de3d9b9138c5d28faa837b5eafaa90-1024x576.jpg,7/19/2024,47.8989879,-124.6258217
"Full Moon above First Beach of La Push, Olympic National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2020/02/90e28141b646e6f5c2b2d646fcdcc514-1024x576.jpg,2/16/2020,47.8989879,-124.6258217
"View of the village of Hofsgrund in winter at night, Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2021/07/9d5044f63305a178b81309d8549947c7-1024x576.jpg,7/2/2021,47.9008164,7.8986902
"Statue of Joan of Arc on the Place du Martroi, Orléans, Loiret, France",https://windows10spotlight.com/wp-content/uploads/2020/03/89097cc01268d9896aa91a0b351bee27-1024x576.jpg,3/25/2020,47.9026873,1.9046995
"View of the Loire Valley in autumn colors in Orleans, France",https://windows10spotlight.com/wp-content/uploads/2022/07/2d93af365fd532960329a3e3824f2bf9-1024x576.jpg,7/8/2022,47.9032335,1.9085203
"Winter in Hinterzarten, Black Forest (Schwarzwald), Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2019/11/7b7f0903a19b2d1ee4c04f67add09bbe-1024x576.jpg,11/23/2019,47.9057159,8.1055964
"Woman hiking along a remote beach, La Push, Port Angeles, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2017/10/f44f1f2b1f7311f2130553fe19f8c761-1024x576.jpg,10/8/2017,47.9081335,-124.6352255
"Railroad Viaduct of Hollentalbahn Railway at the Hofgut Sternen, Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2024/09/2340d235ea5d3fc8eb0b057afec5a4a7-1024x576.jpg,9/4/2024,47.9166074,8.073486
"Milky Way over Hollow Rock on Lake Superior, Grand Portage, Minnesota, USA",https://windows10spotlight.com/wp-content/uploads/2018/03/22c9304d9604396f5f257e1d0d072680-1024x576.jpg,3/19/2018,47.917122,-89.7363014
"Sol Duc River at the Sol Duc Falls, Olympic National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2020/07/a493c3d8b6fc3b3d54038db8715532d5-1024x576.jpg,7/4/2020,47.94011033,-123.7695978
"Hiking path in pine forest on Klahhane mountain ridge, Olympic National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2024/06/2d3ec0de85dc66a6812000a76dbe74af-1024x576.jpg,6/12/2024,47.9945347,-123.4401851
"Pointe du Raz at sunset, Cap Sizun, Bretagne, France",https://windows10spotlight.com/wp-content/uploads/2017/06/9c290f76bd76ddaf0cb265bc314dded0-1024x576.jpg,6/10/2017,48.040859,-4.670977
"Sunset at Lake Crescent in Olympic National Park, Washington State, USA",https://windows10spotlight.com/wp-content/uploads/2023/06/04b5b701c61d4f1d6743efac8e7caa34-1024x576.jpg,6/9/2023,48.058231,-123.8131963
"Pumpkin field against sky during sunset, Hviezdoslavov, Slovakia",https://windows10spotlight.com/wp-content/uploads/2022/10/2f3d8b57a4748d06142e0ca09405c1d0-1024x576.jpg,10/25/2022,48.0674096,17.3481669
"Beautiful decorated street during the winter holiday, Colmar, Alsace, France",https://windows10spotlight.com/wp-content/uploads/2017/02/7eb17992eed03c67b6c34ac99463cbc1-1024x576.jpg,2/11/2017,48.0803183,7.3546052
"A hill landscape during spring, Freiburg, Kaiserstuhl, Germany",https://windows10spotlight.com/wp-content/uploads/2020/01/00b3b8c8d7c07cfc4a37c0b883ac4d26-1024x576.jpg,1/23/2020,48.11,7.6641667
"Fields aerial view in Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2025/11/de7c3463bf4dd9bcf0a39b4d281d8c95-1024x576.jpg,9/8/2025,48.1319124,11.5709058
"Panorama of the Sylvenstein lake, Faller gorge bridge, Karwendel mountains, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2024/05/7c29646130d2c8924a5677cb8620f68b-1024x576.jpg,5/20/2024,48.1319124,11.5709058
"Alpine mountain scenery with meadows and peaks on a sunny day in springtime, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2023/12/2a92dd8d6a4deed272cd470459bfe2a2-1024x576.jpg,12/16/2023,48.1319124,11.5709058
"Dirt road along a river, summer landscape, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2022/05/c3083ee350464d1e9fe2534a53d9adbb-1024x576.jpg,5/16/2022,48.1319124,11.5709058
"Mountain landscape with forest and bridge, Sylvenstein Lake, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2021/05/064865df54643a4fc0ac8231419cb6b2-1024x576.jpg,5/10/2021,48.1319124,11.5709058
"Field of lupins with red sky in the morning, Bavarian Rhön Nature Park, Germany",https://windows10spotlight.com/wp-content/uploads/2020/12/23e67bfd60cc35511173bb6c1af84ec2-1024x576.jpg,12/21/2020,48.1319124,11.5709058
"Faller-Klamm-Brücke road bridge over Lake Sylvenstein in autumn, Bavaria, Germany",https://windows10spotlight.com/wp-content/uploads/2020/12/30c5be6856f9e852b5cc0a4012a7046a-1024x576.jpg,12/15/2020,48.1319124,11.5709058
"Indoor view of underground station Marienplatz, Munich, Germany",https://windows10spotlight.com/wp-content/uploads/2021/04/c9d4417c13a694ba63ea79fbc21b4d76-1024x576.jpg,4/4/2021,48.1378217,11.5760086
"Misty sunrise, Krasnik village area, Carpathian Mountains, Ivano-Frankivsk region, Ukraine",https://windows10spotlight.com/wp-content/uploads/2018/09/964c97c2fa23ebeaab29df5bbc9beed4-1024x576.jpg,9/12/2018,48.1444974,24.741591
"A small village in the Carpathian Mountains behind Petros Mountain under Milky Way, Ukraine",https://windows10spotlight.com/wp-content/uploads/2022/05/7b53ec6447dc8ef883c59181c2d14f88-1024x576.jpg,5/6/2022,48.1718715,24.4210981
"Mount Adams above cloud-filled valley, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2017/12/28e7a052d807ad2ee1d521735fd53198-1024x576.jpg,12/23/2017,48.1751444,-117.7248441
"Autumn park, Vienna, Austria",https://windows10spotlight.com/wp-content/uploads/2017/09/229a96df407f203a8923a938b64c06f5-1024x576.jpg,9/3/2017,48.1848015,16.271854
"Sunset at Pointe de Dinan, Armorica Regional Natural Park, Crozon, Finistère, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2019/09/e1671c7e8f9c5e2ef91aaab63360501e-1024x576.jpg,9/30/2019,48.231902,-4.570842
Roof holding structure at the entrance of Austria Center Vienna,https://windows10spotlight.com/wp-content/uploads/2018/07/0467542fb97d3367e3bfa796d32e6161-1024x576.jpg,7/20/2018,48.2348698,16.4137358
"Point of Arches in Olympic National Park, Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2023/05/1afea89cc7579a5e577effdd89cfa5e2-1024x576.jpg,5/30/2023,48.2464503,-124.7002419
"Rugged Shi Shi Beach with rock formations, Olympic National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2021/11/94df9eb395f4696d9f1d96082baf9fd9-1024x576.jpg,11/3/2021,48.2597846,-124.6827409
"Pointe de Pen-Hir is a promontory of the Crozon peninsula, Camaret-sur-Mer, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2020/11/6c11c8ba427fdc31ad59d3112fec6111-1024x576.jpg,11/30/2020,48.2622237,-4.613698
"Pointe de Pen-Hir with the Monument to the Bretons of Free France, Camaret-sur-Mer",https://windows10spotlight.com/wp-content/uploads/2020/08/d7ab09721ad573de49ac62f34bd73d80-1024x576.jpg,8/17/2020,48.2622237,-4.613698
"Hohenzollern Castle near Stuttgart, view from Zeller Horn, Germany",https://windows10spotlight.com/wp-content/uploads/2017/01/c2fb886e3590b5469c08281b30f1ec5f-1024x576.jpg,1/26/2017,48.3113889,8.9833333
"Dramatic sunset in late summer, Hohenzollern Castle, Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2017/03/9e9a5ae64ebacd65a2ff8e2af2d8a733-1024x576.jpg,3/10/2017,48.3235588,8.9674035
"Fir, cedar and hemlock trees in rainforest in the Salish sea area of Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2022/08/4f2af69e453868ed4f64af113866ae5b-1024x576.jpg,8/14/2022,48.3295258,-123.1406752
"Aerial view of Rade de Brest and lighthouse Petit Minou, Brest, Finistère, France",https://windows10spotlight.com/wp-content/uploads/2023/06/d5896802bbfe88ba297fa18b35c34dfe-1024x576.jpg,6/17/2023,48.3367004,-4.6139869
"Le Phare du Petit Minou - Minou lighthouse in Finistère, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2018/11/1491cf81398c49ccfd46d794e815f4e7-1024x576.jpg,11/11/2018,48.3367004,-4.6139869
"Sunset over Petit Minou lighthouse, Plouzané, Finistère, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2017/04/10d315e7692e1e59aef49ac24515566b-1024x576.jpg,4/18/2017,48.3367004,-4.6139869
"Phare du Petit Minou lighthouse in the roadstead of Brest, Plouzané, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2016/11/9db300e9b8c559fc929aab945c5b5e71-1024x576.jpg,11/19/2016,48.3367004,-4.6139869
"Methow Valley wildflowers, balsamroot and lupines, North Cascades, Okanogan, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2025/10/6af5403dc445cd6966454fa4936e66b2-1024x576.jpg,7/20/2025,48.361262,-119.5833869
"Kermorvan lighthouse at sunset, Le Conquet, Finistère, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2021/04/4662b1ed4d943399158bea6c106ff20a-1024x576.jpg,4/21/2021,48.3619833,-4.7898868
"Aerial view of tulip fields and paths, Skagit Valley, Mount Vernon, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2017/05/6835d9244d539dd208ed1ea50e470361-1024x576.jpg,5/7/2017,48.3782292,-122.353658
"Burg Kreuzenstein castle near Leobendorf in Lower Austria, Austria",https://windows10spotlight.com/wp-content/uploads/2020/03/c3c629da3462a9236e73dab19fd23420-1024x576.jpg,3/21/2020,48.3791707,16.308992
"Two Little Red Foxes near their hole, Ukraine",https://windows10spotlight.com/wp-content/uploads/2025/09/2eb0b56b0f4661a2ff02960f48004da7-1024x576.jpg,6/8/2025,48.379433,31.16558
"Morning in the Ukrainian village covered with fog near the lake, Ukraine",https://windows10spotlight.com/wp-content/uploads/2025/09/5c6bd8fa423ec02eade89228de5fca13-1024x576.jpg,6/2/2025,48.379433,31.16558
"Night landscape with Milky Way, sky with stars and lone tree silhouette in summer, Ukraine",https://windows10spotlight.com/wp-content/uploads/2023/10/00ad3ed3a528ae46e4dd173ed0442fe5-1024x576.jpg,10/22/2023,48.379433,31.16558
"Forest trees, nature green wood sunlight backgrounds, Ukraine",https://windows10spotlight.com/wp-content/uploads/2022/01/009564114edff9aa6ccd8165b2e501c6-1024x576.jpg,1/12/2022,48.379433,31.16558
"Summer sunrise in Carpathian mountains near Rika village location, Ukraine",https://windows10spotlight.com/wp-content/uploads/2021/12/c396310f116ae2a647691f944ab2e21e-1024x576.jpg,12/4/2021,48.379433,31.16558
"Scenic view of rainbow over green field, Ukraine",https://windows10spotlight.com/wp-content/uploads/2021/01/660ab50fb97456fa2f6ff1d8f972519c-1024x576.jpg,1/14/2021,48.379433,31.16558
"Winter field in morning, Ukraine",https://windows10spotlight.com/wp-content/uploads/2018/01/46a3c052f504983e46bc847a12162175-1024x576.jpg,1/13/2018,48.379433,31.16558
"Lake Superior at winter dusk, Thunder Bay, Ontario, Canada",https://windows10spotlight.com/wp-content/uploads/2017/01/55ca469b93696858432194d3f2a7cf67-1024x576.jpg,1/16/2017,48.3808951,-89.2476823
"Cape Flattery, Washington, Most Northwest Point of USA",https://windows10spotlight.com/wp-content/uploads/2017/05/79a9ac525417549f37f38d4138fcc727-1024x576.jpg,5/11/2017,48.3831179,-124.7144109
"Deception Pass sunset, Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2024/06/13d214211fd966c4b446913815c759a2-1024x576.jpg,6/15/2024,48.40603711,-122.6459073
"Yakima Valley and river overlook, Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2022/06/c852c8c5cbf023d0a0e08f9b15b9ab7d-1024x576.jpg,6/9/2022,48.4065253,-119.4886553
"Sandcut Beach Falls on the coast of Vancouver Island near Sooke, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2023/10/3fa1c28985fb965ce584522ea9af059b-1024x576.jpg,10/11/2023,48.4078529,-123.9957141
"Christmas Market in Gengenbach, Schwarzwald, Germany",https://windows10spotlight.com/wp-content/uploads/2017/12/8ea5a84bc0b97f828de41f24c8d8cf92-1024x576.jpg,12/3/2017,48.4098117,8.0095997
"Colourful tulips in the large fields of Skagit Valley, Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2021/01/6b160ca222cc8440c424758bac186b7b-1024x576.jpg,1/18/2021,48.4241961,-121.7114362
"Tulip fields by the mountains of Skagit Valley at sunrise, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2020/05/ddb52f879f14faa847d58991a2b9207c-1024x576.jpg,5/14/2020,48.4241961,-121.7114362
"Sunset with blooming daffodils (narcissus) in Skagit Valley, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2020/05/30e256dce92d375675ec50e90f28c946-1024x576.jpg,5/10/2020,48.4241961,-121.7114362
"Skagit Valley aerial view of tulip fields and paths, Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2017/06/ed2b8d292096cebc95cc883a82848d81-1024x576.jpg,6/16/2017,48.4241961,-121.7114362
"Sunset along the shores of southern Vancouver Island, Victoria, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2024/01/0179fbb8ae442399a3b68bd0c4a579fd-1024x576.jpg,1/6/2024,48.4284207,-123.3656444
"The Sunken Garden in Butchart Gardens, near Victoria on Vancouver Island, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2020/08/2813005391db90238da84262d7f3b701-1024x576.jpg,8/24/2020,48.4284207,-123.3656444
"Mother Goose with her goslings, Victoria, Vancouver Island, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2019/04/252f2016be0729a8553dea63191c3fef-1024x576.jpg,4/29/2019,48.4284207,-123.3656444
"Butchart Gardens in Brentwood Bay near Victoria on Vancouver Island, British Columbia, Canada",https://windows10spotlight.com/wp-content/uploads/2018/08/3de94b087a1812d7a5a513a0c199de4b-1024x576.jpg,8/30/2018,48.4284207,-123.3656444
"Lighthouse at Fort Rodd Hill near the entrance to Victoria Harbor on Vancouver Island, Canada",https://windows10spotlight.com/wp-content/uploads/2018/01/a173e950c46d8eb64d7f02f1c86550b5-1024x576.jpg,1/11/2018,48.430425,-123.4475694
"Forest landscape with pathway at Mount Erie in Anacortes, Fidalgo Island, Skagit County, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2021/01/82c083694f4cadbd488592758c98d368-1024x576.jpg,1/28/2021,48.4537144,-122.625449
"The Northern Lights over the skies of Voyageurs National Park in northern Minnesota, USA",https://windows10spotlight.com/wp-content/uploads/2022/06/5d7ec731ee2561c553ae43bc9d7d5503-1024x576.jpg,6/21/2022,48.4711276,-92.8458393
"Frosty dawn in Khabarovsk, Amur river embankment, Russia",https://windows10spotlight.com/wp-content/uploads/2020/12/3e4b92445cdcc417063ad6510874d40d-1024x576.jpg,12/9/2020,48.4814433,135.0720667
"National park of the Bonaventure Island and Percé, Gaspésie, Québec maritime, Canada",https://windows10spotlight.com/wp-content/uploads/2019/09/8012edd1ca3de23f36e296aa8660b304-1024x576.jpg,9/23/2019,48.4942835,-64.1607949
"Liberty Bell and Early Winters Spires, North Cascades, Okanogan National Forest, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2020/11/4eb8c07fc6c194d7c3075f7056f076df-1024x576.jpg,11/22/2020,48.5126374,-120.6553807
"Lime Kiln Point Lighthouse overlooking Dead Man’s Bay, San Juan Island, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2023/06/060cfd091eeaf600d48ae20c811e8d3f-1024x576.jpg,6/22/2023,48.5166984,-123.1495901
"Percé Rock at dawn, Île-Bonaventure-et-du-Rocher-Percé National Park, Gaspé Peninsula, Quebec, Canada",https://windows10spotlight.com/wp-content/uploads/2018/12/ded4432797597570f5466b9bde66b2d5-1024x576.jpg,12/18/2018,48.5217265,-64.2130347
"Lighthouse and cliffs at Cap Fréhel, Emerald Coast, Côtes-d’Armor, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2024/03/9d9cf7ae24a4858d81d0d4eaa87666d1-1024x576.jpg,3/12/2024,48.5454268,-2.4235093
"Le phare du four lighthouse in Tremazan, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2018/03/4badd8a83e23e0c7c1228febbcb5178a-1024x576.jpg,3/22/2018,48.555558,-4.721641
"Dancing Ross Fountain in a quiet pond, Butchart Gardens on Vancouver Island, Canada",https://windows10spotlight.com/wp-content/uploads/2018/06/cfaf22a01ee1072d2584ec34387cad2a-1024x576.jpg,6/9/2018,48.5623347,-123.4683677
"Aerial view of the town of Dinan with Rance river, Cotes-d'Armor, Bretagne, France",https://windows10spotlight.com/wp-content/uploads/2019/05/a2b37e6cd1cea008d91de31ae55d72b5-1024x576.jpg,5/12/2019,48.5690229,-1.9965277
"The red trees of a forest in autumn, Strasbourg, Alsace, France",https://windows10spotlight.com/wp-content/uploads/2016/12/e8e886bbdc6ab0f0b1206270106de835-1024x576.jpg,12/16/2016,48.5734053,7.7521113
"Wharf of Sainte-Flavie with river and beach in ice, Bas-Saint-Laurent, Quebec, Canada",https://windows10spotlight.com/wp-content/uploads/2020/03/bb38431c8ebf5e165f7db9bfe07a6968-1024x576.jpg,3/2/2020,48.610881,-68.230284
"Sheep Grazing in the field in front of Mont-Saint-Michel, Normandy, France",https://windows10spotlight.com/wp-content/uploads/2023/09/1698c52d0e975a0024064fefc20858ee-1024x576.jpg,9/24/2023,48.636063,-1.511457
"Le Mont-Saint-Michel at dusk, Normandy, France",https://windows10spotlight.com/wp-content/uploads/2021/03/c1a207f01a6da6e90bd77ea1c6d336f9-1024x576.jpg,3/6/2021,48.636063,-1.511457
"Le Mont Saint-Michel tidal island in twilight at dusk, Normandy, France",https://windows10spotlight.com/wp-content/uploads/2017/07/0c42df2c167917fc274bfb5c0cfea381-1024x576.jpg,7/17/2017,48.636063,-1.511457
"Sunrise over Île Vierge lighthouse, Plouguerneau, Finistère, France",https://windows10spotlight.com/wp-content/uploads/2025/10/0dd276f0dc06eaf2845b1714733a25c1-1024x576.jpg,7/16/2025,48.638843,-4.5674963
"A rainy gloomy day on Avalanche Lake, Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2022/01/dbfe7c1800fa896bd3d8b68d79045969-1024x576.jpg,1/28/2022,48.6553472,-113.7870306
"Mont Saint Michel bay at high tide, Manche, Normandy, France",https://windows10spotlight.com/wp-content/uploads/2019/01/617d0575b741c235b666df8c6164945b-1024x576.jpg,1/26/2019,48.656428,-1.657314
"Wheat field in the evening, Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2024/01/20ef79e32a8c9a6d86c6623d68c7284b-1024x576.jpg,1/22/2024,48.6616037,9.3501336
"Dandelion with water drop at dusk, Baden-Württemberg, Germany",https://windows10spotlight.com/wp-content/uploads/2019/12/5d25986a2ef6690a4ebb85800ea53472-1024x576.jpg,12/18/2019,48.6616037,9.3501336
"The Pontusval lighthouse on a rocky point at summer sunrise, Finistère, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2025/10/dec0762cbb5e291399962de6f101b845-1024x576.jpg,7/7/2025,48.666375,-4.318543
"Detail shot of hammer forging hot iron at anvil, Slovakia",https://windows10spotlight.com/wp-content/uploads/2016/12/808f6550ec01a5878da57436ca812d87-1024x576.jpg,12/21/2016,48.669026,19.699024
"Lummi Rocks, view from Lummi Island to Bureau of Land Managements islands, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2022/01/4ecb7bb64a5c7413fd6785f997eb90f8-1024x576.jpg,1/27/2022,48.6709394,-122.6671221
"Sunset at Hidden Lake, Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2020/11/6881991d3524273b797696fe87c63198-1024x576.jpg,11/3/2020,48.6815786,-113.7489558
"Lighthouse view at sunset on Cap Fréhel, Emerald Coast, English Channel, Brittany, France",https://windows10spotlight.com/wp-content/uploads/2024/08/2d53106a24cb49b9d458174d28b70131-1024x576.jpg,8/14/2024,48.6835323,-2.3179711
"Saint Mary Lake in early morning, Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2025/11/7adb283efee0ec8e6a72c7ee8152db5b-1024x576.jpg,9/25/2025,48.6995379,-113.4886891
"Wild Goose Island on Saint Mary Lake at sunrise, Glacier National Park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2021/07/cff81cfc1e09d60e6eab73d368d60e38-1024x576.jpg,7/27/2021,48.6995379,-113.4886891
"Sunset at Saint Mary Lake, Glacier national park, Montana, USA",https://windows10spotlight.com/wp-content/uploads/2018/03/909df60d26400bb4ce9adebb8e07b7e4-1024x576.jpg,3/11/2018,48.6995379,-113.4886891
"Diablo Lake in North Cascades National Park, Washington, USA",https://windows10spotlight.com/wp-content/uploads/2018/04/e990f5656a461dd849870bc979daf2b9-1024x576.jpg,4/4/2018,48.7121596,-121.1133076
"Diablo Lake aerial view, Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2018/01/6eaf04bb8fe2a79bd570bfebaafc4612-1024x576.jpg,1/8/2018,48.7121596,-121.1133076
